Date,Temperature,pH,DO,Turbidity(V),TDS,EC,WQI,WQC,Numeric_WQC,Verdict
8/17/2020 15:51,33.5,7.97,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 15:53,33.5,7.82,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 15:55,33.5,7.87,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 15:56,33.5,7.81,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 15:58,33.5,7.8,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 16:00,33.5,7.72,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 16:01,33.5,7.81,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 16:03,33.5,8.06,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 16:05,33.5,7.87,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 16:06,33.5,7.82,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 16:08,33.5,8.02,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 16:10,33.56,7.73,7,4.14,288,0.78,91.19,Very Good,1,0
8/17/2020 16:11,33.5,7.89,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 16:13,33.5,7.93,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 16:15,33.5,7.83,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 16:16,33.44,7.86,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 16:18,33.5,7.73,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 16:20,33.5,7.78,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 16:21,33.56,7.68,7,4.14,286,0.77,91.19,Very Good,1,0
8/17/2020 16:23,33.5,7.74,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 16:25,33.56,7.98,7,4.13,286,0.77,91.19,Very Good,1,0
8/17/2020 16:26,33.56,7.95,7,4.14,283,0.77,91.19,Very Good,1,0
8/17/2020 16:28,33.56,7.92,7,4.14,283,0.77,91.19,Very Good,1,0
8/17/2020 16:30,33.56,7.94,7,4.14,283,0.77,91.19,Very Good,1,0
8/17/2020 16:31,33.56,7.92,7,4.14,283,0.77,91.19,Very Good,1,0
8/17/2020 16:33,33.56,7.8,7,4.14,283,0.77,91.19,Very Good,1,0
8/17/2020 16:35,33.56,7.7,7,4.14,281,0.76,91.53,Very Good,1,0
8/17/2020 16:36,33.56,8,7,4.14,283,0.77,91.19,Very Good,1,0
8/17/2020 16:38,33.5,7.89,7,4.14,276,0.75,91.53,Very Good,1,0
8/17/2020 16:40,33.56,7.91,7,4.14,276,0.75,91.53,Very Good,1,0
8/17/2020 16:41,33.56,7.74,7,4.14,276,0.75,91.53,Very Good,1,0
8/17/2020 16:43,33.56,7.8,7,4.14,278,0.75,91.53,Very Good,1,0
8/17/2020 16:45,33.56,7.89,7,4.14,281,0.76,91.53,Very Good,1,0
8/17/2020 16:46,33.56,7.88,7,4.14,283,0.77,91.19,Very Good,1,0
8/17/2020 16:48,33.63,7.81,7,4.14,288,0.78,91.19,Very Good,1,0
8/17/2020 16:50,33.63,8.16,7,4.13,296,0.8,90.85,Very Good,1,0
8/17/2020 16:51,33.63,7.89,7,4.13,293,0.8,91.19,Very Good,1,0
8/17/2020 16:53,33.63,7.84,7,4.14,293,0.8,91.19,Very Good,1,0
8/17/2020 16:55,33.63,7.97,7,4.14,293,0.8,91.19,Very Good,1,0
8/17/2020 16:56,33.44,7.83,7,4.14,249,0.8,92.2,Very Good,1,0
8/17/2020 16:58,33.44,7.55,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:00,33.44,7.94,7,4.14,291,0.79,91.19,Very Good,1,0
8/17/2020 17:01,33.44,7.88,7,4.14,291,0.79,91.19,Very Good,1,0
8/17/2020 17:03,33.44,7.83,7,4.14,294,0.8,91.19,Very Good,1,0
8/17/2020 17:05,33.44,7.55,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:06,33.44,7.94,7,4.14,291,0.79,91.19,Very Good,1,0
8/17/2020 17:08,33.44,7.88,7,4.14,291,0.79,91.19,Very Good,1,0
8/17/2020 17:10,33.44,7.82,7,4.14,291,0.79,91.19,Very Good,1,0
8/17/2020 17:11,33.44,8.01,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:13,33.44,7.88,7,4.14,291,0.79,91.19,Very Good,1,0
8/17/2020 17:15,33.44,7.97,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:16,33.44,8.06,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:18,33.44,7.89,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:20,33.44,7.91,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:21,33.44,8.06,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:23,33.5,7.95,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 17:25,33.5,7.95,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:26,33.5,7.85,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:28,33.5,7.93,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:30,33.44,7.71,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:31,33.5,7.87,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:33,33.44,7.78,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:35,33.5,7.88,7,4.13,286,0.78,91.19,Very Good,1,0
8/17/2020 17:36,33.5,8.03,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:38,33.5,7.91,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:40,33.44,7.84,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:41,33.44,7.87,7,4.13,291,0.79,91.19,Very Good,1,0
8/17/2020 17:43,33.5,7.78,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:45,33.44,7.8,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:46,33.44,7.93,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:48,33.5,7.91,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:50,33.5,7.98,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 17:51,33.5,7.94,7,4.14,291,0.78,91.19,Very Good,1,0
8/17/2020 17:53,33.44,7.87,7,4.13,289,0.78,91.19,Very Good,1,0
8/17/2020 17:55,33.44,8.1,7,4.14,291,0.79,91.19,Very Good,1,0
8/17/2020 17:56,33.5,7.97,7,4.14,291,0.79,91.19,Very Good,1,0
8/17/2020 17:58,33.5,7.8,7,4.14,291,0.79,91.19,Very Good,1,0
8/17/2020 18:00,33.5,7.86,7,4.14,291,0.79,91.19,Very Good,1,0
8/17/2020 18:01,33.5,7.89,7,4.14,291,0.79,91.19,Very Good,1,0
8/17/2020 18:03,33.44,8.11,7,4.14,291,0.79,91.19,Very Good,1,0
8/17/2020 18:05,33.5,7.86,7,4.14,291,0.79,91.19,Very Good,1,0
8/17/2020 18:06,33.5,7.93,7,4.14,291,0.79,91.19,Very Good,1,0
8/17/2020 18:08,33.5,7.78,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 18:10,33.5,7.92,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:11,33.5,7.92,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 18:13,33.5,7.91,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:15,33.5,7.89,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:16,33.5,8.05,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:18,33.5,7.9,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:20,33.5,8.23,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:21,33.5,7.83,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:23,33.5,7.97,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:25,33.5,7.82,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 18:26,33.5,7.87,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 18:28,33.5,7.81,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:30,33.5,7.8,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 18:31,33.5,7.72,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:33,33.5,7.81,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:35,33.5,8.06,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:36,33.5,7.87,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 18:38,33.5,7.82,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 18:40,33.5,8.02,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 18:41,33.56,7.73,7,4.14,288,0.78,91.19,Very Good,1,0
8/17/2020 18:43,33.5,7.89,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 18:45,33.5,7.93,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 18:46,33.5,7.83,7,4.14,289,0.78,91.19,Very Good,1,0
8/17/2020 18:48,33.44,7.86,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:50,33.5,7.73,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:51,33.5,7.78,7,4.14,286,0.78,91.19,Very Good,1,0
8/17/2020 18:53,33.56,7.68,7,4.14,286,0.77,91.19,Very Good,1,0
8/17/2020 18:55,33.5,7.81,7,4.14,299,0.81,90.85,Very Good,1,0
8/17/2020 18:56,33.5,8.06,7,4.14,306,0.83,90.85,Very Good,1,0
8/17/2020 18:58,33.5,7.87,7,4.14,324,0.88,90.17,Very Good,1,0
8/17/2020 19:00,33.5,7.82,7,4.14,335,0.91,90.17,Very Good,1,0
8/17/2020 19:01,33.5,8.02,7,4.14,346,0.94,89.83,Very Good,1,0
8/17/2020 19:03,33.56,7.73,7,4.14,372,1.01,89.15,Very Good,1,0
8/17/2020 19:05,33.5,7.89,7,4.14,383,1.04,88.81,Very Good,1,0
8/17/2020 19:06,33.5,7.93,7,4.14,394,1.07,88.81,Very Good,1,0
8/17/2020 19:08,33.5,7.83,7,4.14,398,1.08,88.47,Very Good,1,0
8/17/2020 19:10,33.44,7.86,7,4.14,410,1.11,88.14,Very Good,1,0
8/17/2020 19:11,33.5,7.73,7,4.14,414,1.12,88.14,Very Good,1,0
8/17/2020 19:13,33.5,7.78,7,4.14,422,1.14,88.14,Very Good,1,0
8/17/2020 19:15,33.56,7.68,7,4.14,430,1.16,87.8,Very Good,1,0
8/17/2020 19:16,33.5,7.74,7,4.14,442,1.19,87.46,Very Good,1,0
8/17/2020 19:18,33.56,7.98,7,4.13,450,1.21,87.46,Very Good,1,0
8/17/2020 19:20,33.56,7.95,7,4.14,454,1.22,87.12,Very Good,1,0
8/17/2020 19:21,33.56,7.92,7,4.14,467,1.25,86.78,Very Good,1,0
8/17/2020 19:23,33.44,8.06,7,4.14,480,1.28,86.78,Very Good,1,0
8/17/2020 19:25,33.44,7.89,7,4.14,488,1.3,86.44,Very Good,1,0
8/17/2020 19:26,33.44,7.91,7,4.14,493,1.31,86.44,Very Good,1,0
8/17/2020 19:28,33.44,8.06,7,4.14,506,1.34,86.1,Very Good,1,0
8/17/2020 19:30,33.5,7.95,7,4.14,520,1.37,85.76,Very Good,1,0
8/17/2020 19:31,33.44,7.87,7,4.13,529,1.39,85.42,Very Good,1,0
8/17/2020 19:33,33.5,7.78,7,4.14,538,1.41,85.08,Very Good,1,0
8/17/2020 19:35,33.44,7.8,7,4.14,547,1.43,85.08,Very Good,1,0
8/17/2020 19:36,33.44,7.93,7,4.14,562,1.46,84.75,Very Good,1,0
8/17/2020 19:38,33.5,7.91,7,4.14,567,1.47,84.41,Very Good,1,0
8/17/2020 19:40,33.5,7.98,7,4.14,581,1.5,84.07,Very Good,1,0
8/17/2020 19:41,33.5,7.94,7,4.14,591,1.52,84.07,Very Good,1,0
8/17/2020 19:43,33.44,8.06,7,4.14,601,1.54,83.73,Very Good,1,0
8/17/2020 19:45,33.44,7.89,7,4.14,612,1.56,83.39,Very Good,1,0
8/17/2020 19:46,33.44,7.91,7,4.14,622,1.58,83.39,Very Good,1,0
8/17/2020 19:48,33.44,8.06,7,4.14,633,1.6,83.05,Very Good,1,0
8/17/2020 19:50,33.5,7.95,7,4.14,643,1.62,82.71,Very Good,1,0
8/17/2020 19:51,33.44,7.87,7,4.13,654,1.64,82.37,Very Good,1,0
8/17/2020 19:53,33.5,7.78,7,4.14,677,1.68,82.03,Very Good,1,0
8/17/2020 19:55,33.44,7.8,7,4.14,682,1.69,81.69,Very Good,1,0
8/17/2020 19:56,33.44,7.93,7,4.14,694,1.71,81.36,Very Good,1,0
8/17/2020 19:58,33.5,7.91,7,4.14,700,1.72,81.36,Very Good,1,0
8/17/2020 20:00,33.5,7.98,7,4.14,711,1.74,81.02,Very Good,1,0
8/17/2020 20:01,33.5,7.94,7,4.14,723,1.76,80.68,Very Good,1,0
8/17/2020 20:03,33.44,7.87,7,4.13,735,1.78,80.68,Very Good,1,0
8/17/2020 20:05,33.44,8.1,7,4.14,754,1.81,80,Good,2,0
8/17/2020 20:06,33.5,7.97,7,4.14,786,1.86,79.32,Good,2,0
8/17/2020 20:08,33.5,7.8,7,4.14,799,1.88,78.98,Good,2,0
8/17/2020 20:10,33.5,7.86,7,4.14,825,1.92,78.31,Good,2,0
8/17/2020 20:11,33.5,7.89,7,4.14,853,1.96,77.63,Good,2,0
8/17/2020 20:13,33.44,8.11,7,4.14,874,1.99,77.29,Good,2,0
8/17/2020 20:15,33.5,7.86,7,4.14,888,2.01,76.95,Good,2,0
8/17/2020 20:16,33.5,7.93,7,4.14,903,2.03,76.61,Good,2,0
8/17/2020 20:18,33.5,7.78,7,4.14,933,2.07,75.93,Good,2,0
8/17/2020 20:20,33.5,7.92,7,4.14,964,2.11,75.25,Good,2,0
8/17/2020 20:21,33.5,7.92,7,4.14,987,2.14,74.58,Good,2,0
8/17/2020 20:23,33.5,7.91,7,4.14,1003,2.16,74.24,Good,2,0
8/17/2020 20:25,33.5,7.89,7,4.14,1012,2.17,73.9,Good,2,0
8/17/2020 20:26,33.5,8.05,7,4.14,1020,2.18,73.9,Good,2,0
8/17/2020 20:28,33.5,7.9,7,4.14,1036,2.2,73.22,Good,2,0
8/17/2020 20:30,33.5,8.23,7,4.14,1062,2.23,72.88,Good,2,0
8/17/2020 20:31,33.5,7.83,7,4.14,1088,2.26,72.2,Good,2,0
8/17/2020 20:33,33.5,7.97,7,4.14,1096,2.27,71.86,Good,2,0
8/17/2020 20:35,33.5,7.82,7,4.14,1132,2.31,71.19,Good,2,0
8/17/2020 20:36,33.5,7.87,7,4.14,1151,2.33,70.51,Good,2,0
8/17/2020 20:38,33.5,7.81,7,4.14,1169,2.35,70.17,Good,2,0
8/17/2020 20:40,33.5,7.8,7,4.14,1188,2.37,69.83,Good,2,0
8/17/2020 20:41,33.5,7.72,7,4.14,1197,2.38,69.49,Good,2,0
8/17/2020 20:43,33.5,7.81,7,4.14,1217,2.4,69.15,Good,2,0
8/17/2020 20:45,33.5,8.06,7,4.14,1236,2.42,68.47,Good,2,0
8/17/2020 20:46,33.5,7.87,7,4.14,1256,2.44,68.14,Good,2,0
8/17/2020 20:48,33.5,7.82,7,4.14,1266,2.45,67.8,Good,2,0
8/17/2020 20:50,33.5,8.02,7,4.14,1276,2.46,67.8,Good,2,0
8/17/2020 20:51,33.56,7.73,7,4.14,1286,2.47,67.46,Good,2,0
8/17/2020 20:53,33.5,7.89,7,4.14,1297,2.48,67.12,Good,2,0
8/17/2020 20:55,33.5,7.93,7,4.14,1338,2.52,66.1,Good,2,0
8/17/2020 20:56,33.5,7.83,7,4.14,1338,2.52,66.1,Good,2,0
8/17/2020 20:58,33.44,7.86,7,4.14,1359,2.54,65.76,Good,2,0
8/17/2020 21:00,33.5,7.73,7,4.14,1381,2.56,65.08,Good,2,0
8/17/2020 21:01,33.5,7.78,7,4.14,1403,2.58,64.75,Good,2,0
8/17/2020 21:03,33.56,7.68,7,4.14,1414,2.59,64.41,Good,2,0
8/17/2020 21:05,33.5,7.74,7,4.14,1425,2.6,64.07,Good,2,0
8/17/2020 21:06,33.56,7.98,7,4.13,1448,2.62,63.73,Good,2,0
8/17/2020 21:08,33.5,7.94,7,4.14,1459,2.63,63.39,Good,2,0
8/17/2020 21:10,33.44,7.87,7,4.13,1482,2.65,62.71,Good,2,0
8/17/2020 21:11,33.44,8.1,7,4.14,1505,2.67,62.37,Good,2,0
8/17/2020 21:13,33.5,7.97,7,4.14,1529,2.69,61.69,Good,2,0
8/17/2020 21:15,33.5,7.8,7,4.14,1565,2.72,60.68,Good,2,0
8/17/2020 21:16,33.5,7.86,7,4.14,1577,2.73,60.68,Good,2,0
8/17/2020 21:18,33.5,7.89,7,4.14,1627,2.77,59.32,Good,2,0
8/17/2020 21:20,33.44,8.11,7,4.14,1640,2.78,58.98,Good,2,0
8/17/2020 21:21,33.5,7.86,7,4.14,1704,2.83,57.63,Good,2,0
8/17/2020 21:23,33.5,7.93,7,4.14,1717,2.84,57.29,Good,2,0
8/17/2020 21:25,33.5,7.78,7,4.14,1757,2.87,56.27,Good,2,0
8/17/2020 21:26,33.5,7.92,7,4.14,1771,2.88,55.93,Good,2,0
8/17/2020 21:28,33.5,7.92,7,4.14,1826,2.92,54.58,Good,2,0
8/17/2020 21:30,33.5,7.91,7,4.14,1854,2.94,53.9,Good,2,0
8/17/2020 21:31,33.5,7.89,7,4.14,1868,2.95,53.56,Good,2,0
8/17/2020 21:33,33.5,8.05,7,4.14,1882,2.96,53.22,Good,2,0
8/17/2020 21:35,33.5,7.9,7,4.14,1911,2.98,52.54,Good,2,0
8/17/2020 21:36,33.5,8.23,7,4.14,1969,3.02,51.19,Good,2,0
8/17/2020 21:38,33.5,7.83,7,4.14,2014,3.05,50.17,Good,2,0
8/17/2020 21:40,33.5,7.97,7,4.14,2091,3.1,48.47,Bad,3,1
8/17/2020 21:41,33.5,7.82,7,4.14,2122,3.12,47.46,Bad,3,1
8/17/2020 21:43,33.5,7.87,7,4.14,2187,3.16,46.1,Bad,3,1
8/17/2020 21:45,33.5,7.81,7,4.14,2203,3.17,45.76,Bad,3,1
8/17/2020 21:46,33.5,7.8,7,4.14,2219,3.18,45.42,Bad,3,1
8/17/2020 21:48,33.5,7.72,7,4.14,2219,3.18,45.42,Bad,3,1
8/17/2020 21:50,33.5,7.81,7,4.14,2236,3.19,44.75,Bad,3,1
8/17/2020 21:51,33.5,8.06,7,4.14,2252,3.2,44.41,Bad,3,1
8/17/2020 21:53,33.5,7.87,7,4.14,2303,3.23,43.39,Bad,3,1
8/17/2020 21:55,33.5,7.82,7,4.14,2319,3.24,43.05,Bad,3,1
8/17/2020 21:56,33.5,8.02,7,4.14,2371,3.27,41.69,Bad,3,1
8/17/2020 21:58,33.56,7.73,7,4.14,2388,3.28,41.36,Bad,3,1
8/17/2020 22:00,33.5,7.89,7,4.14,2388,3.28,41.36,Bad,3,1
8/17/2020 22:01,33.5,7.93,7,4.14,2424,3.3,40.34,Bad,3,1
8/17/2020 22:03,33.5,7.83,7,4.14,2441,3.31,40,Bad,3,1
8/17/2020 22:05,33.44,7.86,7,4.14,2477,3.33,39.32,Bad,3,1
8/17/2020 22:06,33.5,7.73,7,4.14,2477,3.33,39.32,Bad,3,1
8/17/2020 22:08,34,8.28,5,0.32,2817,3.51,31.19,Bad,3,1
8/17/2020 22:10,34,8.4,5,0.3,2789,3.5,31.86,Bad,3,1
8/17/2020 22:11,34,8.24,5,0.3,2817,3.51,31.19,Bad,3,1
8/17/2020 22:13,34,8.34,5,0.29,2803,3.51,31.53,Bad,3,1
8/17/2020 22:15,34.13,8.21,5,0.28,2768,3.49,32.54,Bad,3,1
8/17/2020 22:16,34.13,8.49,5,0.28,2824,3.52,31.19,Bad,3,1
8/17/2020 22:18,34.06,8.43,5,0.28,2775,3.49,32.2,Bad,3,1
8/17/2020 22:20,34.13,8.02,5,0.28,2782,3.49,32.2,Bad,3,1
8/17/2020 22:21,34.13,8.34,5,0.28,2876,3.54,29.83,Bad,3,1
8/17/2020 22:23,34.06,8.3,5,0.27,2789,3.5,31.86,Bad,3,1
8/17/2020 22:25,34.06,8.43,5,0.27,2789,3.5,31.86,Bad,3,1
8/17/2020 22:26,34.06,8.51,5,0.27,2789,3.5,31.86,Bad,3,1
8/17/2020 22:28,34.13,8.41,5,0.27,2782,3.49,32.2,Bad,3,1
8/17/2020 22:30,34.13,8.48,5,0.27,2768,3.48,32.54,Bad,3,1
8/17/2020 22:31,34.06,8.24,5,0.26,2775,3.49,32.2,Bad,3,1
8/17/2020 22:33,34.13,8.13,5,0.27,2768,3.49,32.54,Bad,3,1
8/17/2020 22:35,34.13,8.35,5,0.27,2782,3.49,32.2,Bad,3,1
8/17/2020 22:36,34.13,8.02,5,0.27,2782,3.49,32.2,Bad,3,1
8/17/2020 22:38,34.13,8.41,5,0.27,2796,3.5,31.86,Bad,3,1
8/17/2020 22:40,34.13,8.52,6,0.27,2824,3.52,31.19,Bad,3,1
8/17/2020 22:41,34.13,7.92,5,0.26,2754,3.48,32.88,Bad,3,1
8/17/2020 22:43,34.13,8.09,5,0.26,2782,3.49,32.2,Bad,3,1
8/17/2020 22:45,34.13,8.21,5,0.26,2768,3.49,32.54,Bad,3,1
8/17/2020 22:46,34.19,8.1,5,0.25,2760,3.48,32.54,Bad,3,1
8/17/2020 22:48,34.13,8.13,5,0.23,2768,3.49,32.54,Bad,3,1
8/17/2020 22:50,34.19,8.47,5,0.24,2760,3.48,32.54,Bad,3,1
8/17/2020 22:51,34.13,8.74,6,0.29,2838,3.52,30.85,Bad,3,1
8/17/2020 22:53,34.13,8.09,7,0.31,2796,3.5,31.53,Bad,3,1
8/17/2020 22:55,34.13,8.22,7,0.33,2769,3.5,32.2,Bad,3,1
8/17/2020 22:56,34.19,8.21,7,0.32,2788,3.5,31.86,Bad,3,1
8/17/2020 22:58,34.19,8.17,7,0.32,2788,3.5,31.86,Bad,3,1
8/17/2020 23:00,34.19,8.31,7,0.32,2774,3.49,32.2,Bad,3,1
8/17/2020 23:01,34.13,8.34,6,0.34,2782,3.49,31.86,Bad,3,1
8/17/2020 23:03,34.13,8.4,6,0.35,2796,3.5,31.86,Bad,3,1
8/17/2020 23:05,34.19,8.65,7,0.35,2788,3.5,31.86,Bad,3,1
8/17/2020 23:06,34.13,8.51,7,0.33,2810,3.51,31.19,Bad,3,1
8/17/2020 23:08,34.13,8.81,7,0.33,2824,3.52,30.85,Bad,3,1
8/17/2020 23:10,34.13,8.3,6,0.33,2774,3.49,32.2,Bad,3,1
8/17/2020 23:11,34.13,8.64,7,0.31,2782,3.49,31.86,Bad,3,1
8/17/2020 23:13,34.19,7.63,7,0.27,2774,3.49,32.2,Bad,3,1
8/17/2020 23:15,34.13,8.34,7,0.29,2896,3.55,29.15,Bad,3,1
8/17/2020 23:16,34.19,8.33,7,0.31,2860,3.53,30.17,Bad,3,1
8/17/2020 23:18,34.13,8.72,7,0.3,2911,3.56,28.81,Bad,3,1
8/17/2020 23:20,34.19,8.61,7,0.28,2917,3.56,28.81,Bad,3,1
8/17/2020 23:21,34.19,8.33,7,0.28,2888,3.55,29.49,Bad,3,1
8/17/2020 23:23,34.13,8.16,6,0.23,2888,3.53,29.49,Bad,3,1
8/17/2020 23:25,34.19,8.04,6,0.21,2817,3.51,31.19,Bad,3,1
8/17/2020 23:26,34.19,7.85,6,0.21,2817,3.51,31.19,Bad,3,1
8/17/2020 23:28,34.19,8.7,6,0.25,2831,3.52,30.85,Bad,3,1
8/17/2020 23:30,34.13,9.05,6,0.25,2810,3.51,31.19,Bad,3,1
8/17/2020 23:31,34.19,8.47,6,0.25,2845,3.53,30.51,Bad,3,1
8/17/2020 23:33,34.19,8.63,6,0.26,2831,3.52,30.85,Bad,3,1
8/17/2020 23:35,34.19,8.54,5,0.26,2831,3.52,30.85,Bad,3,1
8/17/2020 23:36,34.13,8.52,6,0.26,2853,3.53,30.51,Bad,3,1
8/17/2020 23:38,34.19,8.79,6,0.27,2888,3.55,29.49,Bad,3,1
8/17/2020 23:40,34.19,8.83,6,0.28,2860,3.53,30.17,Bad,3,1
8/17/2020 23:41,34.19,8.97,6,0.3,2831,3.52,30.85,Bad,3,1
8/17/2020 23:43,34.19,8.59,6,0.54,2817,3.51,31.19,Bad,3,1
8/17/2020 23:45,34.19,8.46,5,0.67,2803,3.5,31.53,Bad,3,1
8/17/2020 23:46,34.19,8.33,6,0.64,2860,3.53,30.17,Bad,3,1
8/17/2020 23:48,34.19,8.26,5,0.68,2831,3.52,30.85,Bad,3,1
8/17/2020 23:50,34.13,8.57,6,0.68,2838,3.52,30.85,Bad,3,1
8/17/2020 23:51,34.06,8.31,5,0.71,2846,3.53,30.51,Bad,3,1
8/17/2020 23:53,34.06,8.19,6,0.75,2875,3.54,29.83,Bad,3,1
8/17/2020 23:55,34.06,8.19,6,0.74,2860,3.53,30.17,Bad,3,1
8/17/2020 23:56,34.06,8.36,6,0.8,2860,3.53,30.17,Bad,3,1
8/17/2020 23:58,34,8.52,6,0.8,2853,3.53,30.17,Bad,3,1
8/18/2020 0:00,34,8.59,6,0.8,2853,3.53,30.17,Bad,3,1
8/18/2020 0:01,33.94,8.57,6,0.8,2847,3.53,30.51,Bad,3,1
8/18/2020 0:03,33.88,8.66,6,0.8,2840,3.52,30.51,Bad,3,1
8/18/2020 0:05,33.88,8.7,7,0.8,2825,3.52,30.85,Bad,3,1
8/18/2020 0:06,33.81,8.67,6,0.8,2819,3.51,31.19,Bad,3,1
8/18/2020 0:08,33.81,8.76,7,0.81,2833,3.52,30.85,Bad,3,1
8/18/2020 0:10,33.75,8.7,6,0.81,2840,3.52,30.51,Bad,3,1
8/18/2020 0:11,33.75,8.52,6,0.82,2812,3.51,31.19,Bad,3,1
8/18/2020 0:13,33.75,8.56,6,0.82,2812,3.51,31.19,Bad,3,1
8/18/2020 0:15,33.81,8.53,6,0.82,2790,3.5,31.86,Bad,3,1
8/18/2020 0:16,33.81,8.59,6,0.82,2762,3.48,32.54,Bad,3,1
8/18/2020 0:18,33.81,8.44,6,0.82,2762,3.48,32.54,Bad,3,1
8/18/2020 0:20,33.75,8.53,6,0.82,2672,3.44,34.58,Bad,3,1
8/18/2020 0:21,34.19,8.79,6,0.27,2888,3.55,29.49,Bad,3,1
8/18/2020 0:23,34.19,8.83,6,0.28,2860,3.53,30.17,Bad,3,1
8/18/2020 0:25,34.19,8.97,6,0.3,2831,3.52,30.85,Bad,3,1
8/18/2020 0:26,34.19,8.59,6,0.54,2817,3.51,31.19,Bad,3,1
8/18/2020 0:28,34.19,8.46,5,0.67,2803,3.5,31.53,Bad,3,1
8/18/2020 0:30,34.19,8.33,6,0.64,2860,3.53,30.17,Bad,3,1
8/18/2020 0:31,34.19,8.26,5,0.68,2831,3.52,30.85,Bad,3,1
8/18/2020 0:33,34.13,8.57,6,0.68,2838,3.52,30.85,Bad,3,1
8/18/2020 0:35,34.06,8.31,5,0.71,2846,3.53,30.51,Bad,3,1
8/18/2020 0:36,34.06,8.19,6,0.75,2875,3.54,29.83,Bad,3,1
8/18/2020 0:38,34.06,8.19,6,0.74,2860,3.53,30.17,Bad,3,1
8/18/2020 0:40,34.06,8.36,6,0.8,2860,3.53,30.17,Bad,3,1
8/18/2020 0:41,34,8.52,6,0.8,2853,3.53,30.17,Bad,3,1
